date,orders_cnt,temperature_2m_mean,windspeed_10m_max,is_rain,weathercode,sin_doy,cos_doy,is_public_holiday,is_school_holiday,lag_7,rolling_mean_7,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
2024-09-17,41,13.7,19.8,1,53,-0.9753363880767837,-0.2207236509605022,0,0,39.0,56.57142857142857,False,True,False,False,False,False,False
2024-09-18,30,14.0,15.9,0,3,-0.9789888737409319,-0.20391367068311472,0,0,59.0,56.857142857142854,False,False,True,False,False,False,False
2024-09-19,31,14.5,7.2,1,51,-0.9823516608469237,-0.18704334906991657,0,0,34.0,52.714285714285715,False,False,False,True,False,False,False
2024-09-20,62,15.4,9.2,0,2,-0.9854237542919524,-0.17011767832049052,0,0,73.0,52.285714285714285,False,False,False,False,True,False,False
2024-09-21,69,16.3,9.2,0,3,-0.9882042449941422,-0.15314166701312007,0,0,76.0,50.714285714285715,False,False,False,False,False,True,False
2024-09-22,76,16.6,13.3,1,61,-0.9906923101615609,-0.13612033862266704,0,0,83.0,49.714285714285715,False,False,False,False,False,False,True
2024-09-23,40,14.8,8.8,1,61,-0.9928872135356962,-0.11905873003404988,0,0,32.0,48.714285714285715,True,False,False,False,False,False,False
2024-09-24,35,14.4,22.3,1,55,-0.994788305609327,-0.10196189005174576,0,0,41.0,49.857142857142854,False,True,False,False,False,False,False
2024-09-25,44,15.7,15.4,1,53,-0.9963950238187231,-0.08483487790576538,0,0,30.0,49.0,False,False,True,False,False,False,False
2024-09-26,62,16.6,30.4,1,63,-0.9977068927101168,-0.06768276175455162,0,0,31.0,51.0,False,False,False,True,False,False,False
2024-09-27,75,13.3,22.4,1,63,-0.9987235240803972,-0.050510617185222886,0,0,62.0,55.42857142857143,False,False,False,False,True,False,False
2024-09-28,66,10.6,15.4,1,53,-0.9994446170919858,-0.033323525711631344,0,1,69.0,57.285714285714285,False,False,False,False,False,True,False
2024-09-29,85,10.1,16.4,0,3,-0.9998699583618592,-0.016126573270657762,0,1,76.0,56.857142857142854,False,False,False,False,False,False,True
2024-09-30,37,14.3,21.5,1,51,-0.9999994220246925,0.001075151282798226,0,1,40.0,58.142857142857146,True,False,False,False,False,False,False
2024-10-01,46,14.0,13.8,1,63,-0.999832969770105,0.018276557681691223,0,1,35.0,57.714285714285715,False,True,False,False,False,False,False
2024-10-02,49,12.1,17.6,1,63,-0.9993706508539969,0.03547255575312556,0,1,44.0,59.285714285714285,False,False,True,False,False,False,False
2024-10-03,50,10.3,19.6,1,61,-0.9986126020839734,0.052658056924614005,0,1,62.0,60.0,False,False,False,True,False,False,False
2024-10-04,68,9.7,19.0,1,53,-0.9975590477788613,0.06982797572987089,0,1,75.0,58.285714285714285,False,False,False,False,True,False,False
2024-10-05,56,9.4,8.7,1,51,-0.9962102997023297,0.0869772313136861,0,1,66.0,57.285714285714285,False,False,False,False,False,True,False
2024-10-06,77,10.5,15.5,1,51,-0.9945667569706337,0.1041007489354256,0,1,85.0,55.857142857142854,False,False,False,False,False,False,True
2024-10-07,38,15.3,10.4,1,63,-0.9926289059345095,0.12119346147073601,0,1,37.0,54.714285714285715,True,False,False,False,False,False,False
2024-10-08,43,14.0,8.5,1,63,-0.9903973200352558,0.13825031091098192,0,1,46.0,54.857142857142854,False,True,False,False,False,False,False
2024-10-09,36,14.1,19.4,1,51,-0.9878726596350429,0.15526624985999563,0,1,49.0,54.42857142857143,False,False,True,False,False,False,False
2024-10-10,46,14.1,33.9,1,53,-0.9850556718215013,0.172236243027682,0,1,50.0,52.57142857142857,False,False,False,True,False,False,False
2024-10-11,42,11.1,12.0,1,51,-0.981947190186646,0.18915526872004093,0,1,68.0,52.0,False,False,False,False,True,False,False
2024-10-12,56,10.1,14.1,1,55,-0.9785481345802031,0.20601832032517084,0,1,56.0,48.285714285714285,False,False,False,False,False,True,False
2024-10-13,72,13.8,17.9,1,53,-0.9748595108374125,0.22282040779479959,0,1,77.0,48.285714285714285,False,False,False,False,False,False,True
2024-10-14,34,14.1,15.6,1,61,-0.9708824104813836,0.2395565591209271,0,0,38.0,47.57142857142857,True,False,False,False,False,False,False
2024-10-15,29,13.6,13.9,1,63,-0.9666180104000972,0.2562218218071163,0,0,43.0,47.0,False,True,False,False,False,False,False
2024-10-16,37,14.0,13.1,1,53,-0.9620675724981452,0.27281126433401914,0,0,36.0,45.0,False,False,True,False,False,False,False
2024-10-17,28,15.5,12.0,1,63,-0.957232443323312,0.2893199776186952,0,0,46.0,45.142857142857146,False,False,False,True,False,False,False
2024-10-18,71,13.6,13.6,1,55,-0.9521140536681102,0.3057430764672831,0,0,42.0,42.57142857142857,False,False,False,False,True,False,False
2024-10-19,63,11.8,9.7,0,3,-0.9467139181463862,0.3220757010206104,0,0,56.0,46.714285714285715,False,False,False,False,False,True,False
2024-10-20,79,12.0,7.1,0,3,-0.9410336347451197,0.3383130181923075,0,0,72.0,47.714285714285715,False,False,False,False,False,False,True
2024-10-21,38,13.5,11.0,0,3,-0.9350748843515574,0.3544502230989869,0,0,34.0,48.714285714285715,True,False,False,False,False,False,False
2024-10-22,28,14.8,12.3,1,61,-0.9288394302558068,0.3704825404820963,0,0,29.0,49.285714285714285,False,True,False,False,False,False,False
2024-10-23,51,12.2,8.5,1,53,-0.9223291176290545,0.3864052261209853,0,0,37.0,49.142857142857146,False,False,True,False,False,False,False
2024-10-24,49,13.5,11.7,1,51,-0.9155458729775467,0.40221356823680365,0,0,28.0,51.142857142857146,False,False,False,True,False,False,False
2024-10-25,78,12.4,15.0,0,3,-0.9084917035725082,0.41790288888678667,0,0,71.0,54.142857142857146,False,False,False,False,True,False,False
2024-10-26,61,11.3,11.8,0,3,-0.9011686968561569,0.4334685453485363,0,0,63.0,55.142857142857146,False,False,False,False,False,True,False
2024-10-27,91,12.5,8.4,1,53,-0.8935790198239952,0.4489059314938798,0,0,79.0,54.857142857142854,False,False,False,False,False,False,True
2024-10-28,35,11.7,9.2,0,2,-0.8857249183835637,0.4642104791518923,0,0,38.0,56.57142857142857,True,False,False,False,False,False,False
2024-10-29,43,11.5,10.4,0,2,-0.8776087166898392,0.4793776594606945,0,0,28.0,56.142857142857146,False,True,False,False,False,False,False
2024-10-30,53,10.3,8.3,0,3,-0.8692328164574792,0.4944029842076182,0,0,51.0,58.285714285714285,False,False,True,False,False,False,False
2024-10-31,48,10.6,11.2,0,3,-0.8605996962501181,0.5092820071573356,0,0,49.0,58.57142857142857,False,False,False,True,False,False,False
2024-11-01,69,10.1,8.2,0,3,-0.8517119107469189,0.5240103253675756,0,0,78.0,58.42857142857143,False,False,False,False,True,False,False
2024-11-02,65,8.4,7.5,0,3,-0.8425720899866032,0.5385835804920232,0,0,61.0,57.142857142857146,False,False,False,False,False,True,False
2024-11-03,89,9.0,13.5,0,3,-0.8331829385891785,0.5529974600700271,0,0,91.0,57.714285714285715,False,False,False,False,False,False,True
2024-11-04,40,6.4,10.5,0,3,-0.8235472349556007,0.5672476988027229,0,0,35.0,57.42857142857143,True,False,False,False,False,False,False
2024-11-05,32,8.8,9.2,0,3,-0.8136678304455991,0.5813300798152042,0,0,43.0,58.142857142857146,False,True,False,False,False,False,False
2024-11-06,46,9.3,7.8,0,3,-0.8035476485339116,0.5952404359043674,0,0,53.0,56.57142857142857,False,False,True,False,False,False,False
2024-11-07,36,7.7,10.5,0,3,-0.7931896839451843,0.6089746507720486,0,0,48.0,55.57142857142857,False,False,False,True,False,False,False
2024-11-08,63,9.1,9.3,0,3,-0.7825970017677834,0.6225286602431057,0,0,69.0,53.857142857142854,False,False,False,False,True,False,False
2024-11-09,71,8.2,11.8,0,3,-0.7717727365467837,0.6358984534680745,0,0,65.0,53.0,False,False,False,False,False,True,False
2024-11-10,74,7.0,6.0,0,3,-0.7607200913564104,0.6490800741100398,0,0,89.0,53.857142857142854,False,False,False,False,False,False,True
2024-11-11,31,7.0,9.9,1,61,-0.7494423368521953,0.6620696215153815,0,0,40.0,51.714285714285715,True,False,False,False,False,False,False
2024-11-12,37,6.7,14.3,1,51,-0.7379428103031386,0.6748632518680403,0,0,32.0,50.42857142857143,False,True,False,False,False,False,False
2024-11-13,44,4.7,10.3,0,3,-0.7262249146041543,0.6874571793269664,0,0,46.0,51.142857142857146,False,False,True,False,False,False,False
2024-11-14,52,3.7,5.5,1,51,-0.7142921172691032,0.699847677146407,0,0,36.0,50.857142857142854,False,False,False,True,False,False,False
2024-11-15,45,4.2,6.5,0,3,-0.7021479494046978,0.712031078778713,0,0,63.0,53.142857142857146,False,False,False,False,True,False,False
2024-11-16,75,3.2,7.1,0,3,-0.6897960046655887,0.7240037789593305,0,0,71.0,50.57142857142857,False,False,False,False,False,True,False
2024-11-17,75,5.5,19.0,1,51,-0.6772399381909491,0.7357622347736525,0,0,74.0,51.142857142857146,False,False,False,False,False,False,True
2024-11-18,31,7.7,22.6,1,51,-0.6644834655228552,0.7473029667054297,0,0,31.0,51.285714285714285,True,False,False,False,False,False,False
2024-11-19,37,9.6,34.2,1,63,-0.6515303615068021,0.75862255966641,0,0,37.0,51.285714285714285,False,True,False,False,False,False,False
2024-11-20,38,4.3,27.4,1,71,-0.6383844591746642,0.769717664006921,0,0,44.0,51.285714285714285,False,False,True,False,False,False,False
2024-11-21,34,1.3,16.4,1,75,-0.6250496486104377,0.7805849965070866,0,0,52.0,50.42857142857143,False,False,False,True,False,False,False
2024-11-22,70,-0.7,23.4,0,75,-0.6115298757991053,0.7912213413483807,0,0,45.0,47.857142857142854,False,False,False,False,True,False,False
2024-11-23,71,-0.5,14.8,0,73,-0.5978291414589552,0.801623551065242,0,0,75.0,51.42857142857143,False,False,False,False,False,True,False
2024-11-24,91,5.2,7.8,1,51,-0.5839514998576998,0.8117885474764613,0,0,75.0,50.857142857142854,False,False,False,False,False,False,True
2024-11-25,53,9.3,15.1,1,63,-0.5699010576127624,0.821713322596059,0,0,31.0,53.142857142857146,True,False,False,False,False,False,False
2024-11-26,43,8.5,14.8,1,63,-0.5556819724760489,0.8313949395234058,0,0,37.0,56.285714285714285,False,True,False,False,False,False,False
2024-11-27,50,7.1,7.6,0,3,-0.5412984521036173,0.8408305333122887,0,0,38.0,57.142857142857146,False,False,True,False,False,False,False
2024-11-28,42,7.4,20.2,1,63,-0.5267547528105542,0.8500173118187018,0,0,34.0,58.857142857142854,False,False,False,True,False,False,False
2024-11-29,86,2.0,11.0,0,2,-0.5120551783114646,0.8589525565270845,0,0,70.0,60.0,False,False,False,False,True,False,False
2024-11-30,71,1.3,11.9,0,1,-0.4972040784469378,0.8676336233547726,0,0,71.0,62.285714285714285,False,False,False,False,False,True,False
2024-12-01,96,1.8,9.5,0,3,-0.4822058478963526,0.8760579434344281,0,0,91.0,62.285714285714285,False,False,False,False,False,False,True
2024-12-02,41,6.8,14.0,1,61,-0.46706492487743034,0.8842230238742036,0,0,53.0,63.0,True,False,False,False,False,False,False
2024-12-03,43,5.8,14.9,0,3,-0.451785789832884,0.8921264484954345,0,0,43.0,61.285714285714285,False,True,False,False,False,False,False
2024-12-04,56,3.6,8.1,1,51,-0.4363729641045924,0.8997658785476209,0,0,50.0,61.285714285714285,False,False,True,False,False,False,False
2024-12-05,61,2.3,9.8,1,73,-0.42083100859565564,0.9071390534005044,0,0,42.0,62.142857142857146,False,False,False,True,False,False,False
2024-12-06,58,7.6,30.4,1,63,-0.4051645224207563,0.9142437912130223,0,0,86.0,64.85714285714286,False,False,False,False,True,False,False
2024-12-07,82,6.0,23.1,1,61,-0.3893781415452015,0.9210779895789526,0,0,71.0,60.857142857142854,False,False,False,False,False,True,False
2024-12-08,97,4.4,12.0,1,53,-0.37347653741307074,0.9276396261490467,0,0,96.0,62.42857142857143,False,False,False,False,False,False,True
2024-12-09,39,4.0,15.1,1,51,-0.3574644155648614,0.9339267592294762,0,0,41.0,62.57142857142857,True,False,False,False,False,False,False
2024-12-10,40,3.5,12.6,1,51,-0.34134651424503615,0.9399375283564133,0,0,43.0,62.285714285714285,False,True,False,False,False,False,False
2024-12-11,44,3.5,12.3,0,3,-0.3251276029999093,0.9456701548465688,0,0,56.0,61.857142857142854,False,False,True,False,False,False,False
2024-12-12,47,2.7,9.5,0,3,-0.30881248126625377,0.9511229423235357,0,0,61.0,60.142857142857146,False,False,False,True,False,False,False
2024-12-13,70,0.3,11.2,0,3,-0.29240597695107734,0.9562942772197719,0,0,58.0,58.142857142857146,False,False,False,False,True,False,False
2024-12-14,81,2.0,14.2,1,53,-0.27591294500296043,0.9611826292540837,0,0,82.0,59.857142857142854,False,False,False,False,False,True,False
2024-12-15,89,2.9,15.9,1,51,-0.2593382659754056,0.9657865518844574,0,0,97.0,59.714285714285715,False,False,False,False,False,False,True
2024-12-16,43,4.4,6.9,0,3,-0.2426868445825954,0.9701046827361175,0,0,39.0,58.57142857142857,True,False,False,False,False,False,False
2024-12-17,44,2.5,5.9,0,3,-0.22596360824801906,0.974135744004672,0,0,40.0,59.142857142857146,False,True,False,False,False,False,False
2024-12-18,40,4.7,5.4,1,53,-0.20917350564635637,0.9778785428342386,0,0,44.0,59.714285714285715,False,False,True,False,False,False,False
2024-12-19,48,7.4,23.6,1,63,-0.19232150523909483,0.9813319716704275,0,0,47.0,59.142857142857146,False,False,False,True,False,False,False
2024-12-20,74,1.9,18.3,1,75,-0.17541259380427843,0.9844950085880858,0,0,70.0,59.285714285714285,False,False,False,False,True,False,False
2024-12-21,65,4.1,17.1,1,53,-0.15845177496083632,0.9873667175937016,0,1,81.0,59.857142857142854,False,False,False,False,False,True,False
2024-12-22,109,5.2,36.5,1,73,-0.14144406768794202,0.9899462489023779,0,1,89.0,57.57142857142857,False,False,False,False,False,False,True
2024-12-27,78,-1.0,9.0,0,2,-0.05587875690537313,0.9984375616565666,0,1,43.0,60.42857142857143,False,False,False,False,True,False,False
2024-12-28,69,-0.2,6.4,0,2,-0.03869579017652689,0.9992510374388481,0,1,44.0,65.42857142857143,False,False,False,False,False,True,False
2024-12-29,89,-1.7,3.6,0,3,-0.021501372740813793,0.999768818762748,0,1,40.0,69.0,False,False,False,False,False,False,True
2025-01-02,72,5.3,20.7,1,73,0.03439806061360801,0.9994082116062598,0,1,48.0,76.0,False,False,False,True,False,False,False
2025-01-03,77,0.2,13.0,0,3,0.051584366869408364,0.9986686402879997,0,1,74.0,79.42857142857143,False,False,False,False,True,False,False
2025-01-04,75,-1.5,11.8,1,61,0.06875540848113941,0.9976335468520451,0,1,65.0,79.85714285714286,False,False,False,False,False,True,False
2025-01-05,95,3.9,11.8,1,63,0.08590610426133272,0.9963032375991965,0,1,109.0,81.28571428571429,False,False,False,False,False,False,True
2025-01-06,27,6.4,21.0,1,61,0.10303137904317879,0.9946781061893646,0,0,78.0,79.28571428571429,True,False,False,False,False,False,False
2025-01-07,45,4.5,23.9,1,73,0.1201261651823505,0.9927586335250793,0,0,69.0,72.0,False,True,False,False,False,False,False
2025-01-08,42,6.5,26.8,1,63,0.13718540405660057,0.9905453876091833,0,0,89.0,68.57142857142857,False,False,True,False,False,False,False
2025-01-09,50,8.1,29.6,1,63,0.1542040475626894,0.988039023376751,0,0,72.0,61.857142857142854,False,False,False,True,False,False,False
2025-01-10,82,1.5,12.3,0,3,0.17117705961019986,0.985240282501282,0,0,77.0,58.714285714285715,False,False,False,False,True,False,False
2025-01-11,65,-0.9,9.6,0,3,0.18809941761179758,0.9821499931752291,0,0,75.0,59.42857142857143,False,False,False,False,False,True,False
2025-01-12,69,-1.6,11.7,0,71,0.20496611396949532,0.9787690698649216,0,0,95.0,58.0,False,False,False,False,False,False,True
2025-01-13,24,-2.3,7.3,0,3,0.22177215755648186,0.975098513039961,0,0,27.0,54.285714285714285,True,False,False,False,False,False,False
2025-01-14,45,-2.3,9.5,0,3,0.23851257519407648,0.9711394088771653,0,0,45.0,53.857142857142854,False,True,False,False,False,False,False
2025-01-15,34,-1.4,6.8,0,3,0.2551824131233728,0.9668929289391521,0,0,42.0,53.857142857142854,False,False,True,False,False,False,False
2025-01-16,34,0.8,7.6,0,3,0.2717767384711357,0.9623603298276545,0,0,50.0,52.714285714285715,False,False,False,True,False,False,False
2025-01-17,60,0.7,10.1,0,3,0.2882906407095177,0.9575429528116719,0,0,82.0,50.42857142857143,False,False,False,False,True,False,False
2025-01-18,62,0.5,11.3,0,3,0.3047192331091634,0.9524422234305676,0,0,65.0,47.285714285714285,False,False,False,False,False,True,False
2025-01-19,75,0.1,9.1,0,3,0.321057654185271,0.9470596510722283,0,0,69.0,46.857142857142854,False,False,False,False,False,False,True
2025-01-20,37,0.8,5.9,0,3,0.3373010691361842,0.9413968285264122,0,0,24.0,47.714285714285715,True,False,False,False,False,False,False
2025-01-21,30,-0.3,9.6,0,3,0.3534446712740877,0.9354554315134164,0,0,45.0,49.57142857142857,False,True,False,False,False,False,False
2025-01-22,46,0.9,12.9,1,53,0.3694836834473831,0.9292372181882051,0,0,34.0,47.42857142857143,False,False,True,False,False,False,False
2025-01-23,34,4.7,25.2,1,63,0.38541335945432564,0.9227440286201427,0,0,34.0,49.142857142857146,False,False,False,True,False,False,False
2025-01-24,76,5.5,8.9,0,3,0.4012289854475009,0.9159777842484877,0,0,60.0,49.142857142857146,False,False,False,False,True,False,False
2025-01-25,76,8.5,10.0,1,51,0.4169258813287287,0.908940487313808,0,0,62.0,51.42857142857143,False,False,False,False,False,True,False
2025-01-26,123,7.6,20.3,1,63,0.4324994021339788,0.901634220265486,0,0,75.0,53.42857142857143,False,False,False,False,False,False,True
2025-01-27,46,8.0,17.9,1,63,0.44794493940789115,0.8940611451454876,0,0,37.0,60.285714285714285,True,False,False,False,False,False,False
2025-01-28,45,7.2,19.4,1,53,0.4632579225674917,0.88622350294858,0,0,30.0,61.57142857142857,False,True,False,False,False,False,False
2025-01-29,50,6.9,24.7,1,71,0.4784338202547012,0.8781236129591848,0,0,46.0,63.714285714285715,False,False,True,False,False,False,False
2025-01-30,46,4.8,9.8,1,53,0.49346814167723735,0.8697638720650646,0,0,34.0,64.28571428571429,False,False,False,True,False,False,False
2025-01-31,82,4.0,11.5,1,53,0.5083564379375122,0.8611467540480452,0,0,76.0,66.0,False,False,False,False,True,False,False
2025-02-01,67,1.1,8.3,0,3,0.5230943033491326,0.8522748088519838,0,0,76.0,66.85714285714286,False,False,False,False,False,True,False
2025-02-02,95,2.4,8.3,0,3,0.5376773767406141,0.8431506618282,0,0,123.0,65.57142857142857,False,False,False,False,False,False,True
2025-02-03,35,1.6,9.8,0,3,0.5521013427459208,0.8337770129585915,0,0,46.0,61.57142857142857,True,False,False,False,False,False,False
2025-02-04,32,1.5,6.6,0,3,0.5663619330814524,0.8241566360566663,0,0,45.0,60.0,False,True,False,False,False,False,False
2025-02-05,40,-0.6,4.9,0,3,0.580454927809098,0.8142923779467267,0,0,50.0,58.142857142857146,False,False,True,False,False,False,False
2025-02-06,47,0.1,10.2,0,3,0.5943761565849831,0.804187157621448,0,0,46.0,56.714285714285715,False,False,False,True,False,False,False
2025-02-07,64,2.4,15.0,0,3,0.6081214998935418,0.7938439653781019,0,0,82.0,56.857142857142854,False,False,False,False,True,False,False
2025-02-08,72,2.1,12.4,0,3,0.6216868902665479,0.7832658619336791,0,0,67.0,54.285714285714285,False,False,False,False,False,True,False
2025-02-09,88,3.8,11.7,0,3,0.6350683134867438,0.7724559775191742,0,0,95.0,55.0,False,False,False,False,False,False,True
2025-02-10,35,3.1,14.5,1,61,0.6482618097757122,0.7614175109532997,0,0,35.0,54.0,True,False,False,False,False,False,False
2025-02-11,29,6.0,9.3,1,53,0.6612634749656386,0.7501537286959042,0,0,32.0,54.0,False,True,False,False,False,False,False
2025-02-12,36,7.9,7.9,1,53,0.6740694616546162,0.7386679638813748,0,0,40.0,53.57142857142857,False,False,True,False,False,False,False
2025-02-13,40,4.7,12.1,1,71,0.6866759803451553,0.726963615332308,0,0,47.0,53.0,False,False,False,True,False,False,False
2025-02-14,87,-0.2,16.5,1,75,0.6990793005655562,0.7150441465537444,0,0,64.0,52.0,False,False,False,False,True,False,False
2025-02-15,59,-0.2,11.8,0,3,0.7112757519738152,0.7029130847082615,0,0,72.0,55.285714285714285,False,False,False,False,False,True,False
2025-02-16,80,0.6,10.4,0,3,0.7232617254437388,0.6905740195722293,0,0,88.0,53.42857142857143,False,False,False,False,False,False,True
2025-02-17,42,0.7,13.8,0,3,0.7350336741329412,0.6780306024735382,0,0,35.0,52.285714285714285,True,False,False,False,False,False,False
2025-02-18,40,1.2,13.1,0,3,0.746588114532413,0.6652865452111116,0,0,29.0,53.285714285714285,False,True,False,False,False,False,False
2025-02-19,42,2.6,15.1,0,3,0.7579216274973472,0.6523456189565257,0,0,36.0,54.857142857142854,False,False,True,False,False,False,False
2025-02-20,33,6.7,7.4,0,3,0.7690308592589181,0.6392116531380588,0,0,40.0,55.714285714285715,False,False,False,True,False,False,False
2025-02-21,85,7.5,12.0,0,3,0.7799125224167177,0.6258885343075018,0,0,87.0,54.714285714285715,False,False,False,False,True,False,False
2025-02-22,79,9.1,8.2,1,61,0.7905633969115482,0.612380204990065,0,0,59.0,54.42857142857143,False,False,False,False,False,True,False
2025-02-23,79,8.4,10.1,1,53,0.8009803309782905,0.5986906625177214,0,0,80.0,57.285714285714285,False,False,False,False,False,False,True
2025-02-24,37,8.4,9.2,0,3,0.8111602420785621,0.5848239578463322,0,0,42.0,57.142857142857146,True,False,False,False,False,False,False
2025-02-25,50,8.5,18.2,1,53,0.8211001178128892,0.5707841943569036,0,0,40.0,56.42857142857143,False,True,False,False,False,False,False
2025-02-26,47,5.3,25.4,1,51,0.8307970168121247,0.5565755266413303,0,0,42.0,57.857142857142854,False,False,True,False,False,False,False
2025-02-27,57,4.8,15.5,1,53,0.8402480696078469,0.5422021592729844,0,0,33.0,58.57142857142857,False,False,False,True,False,False,False
2025-02-28,101,3.4,9.6,1,51,0.8494504794814806,0.527668345562516,0,0,85.0,62.0,False,False,False,False,True,False,False
2025-03-01,93,3.3,17.4,0,3,0.8584015232918917,0.512978386299228,0,1,79.0,64.28571428571429,False,False,False,False,False,True,False
2025-03-02,98,2.9,13.5,0,3,0.8670985522812081,0.4981366284784055,0,1,79.0,66.28571428571429,False,False,False,False,False,False,True
2025-03-03,42,3.1,6.7,0,0,0.8755389928586302,0.4831474640149687,0,1,37.0,69.0,True,False,False,False,False,False,False
2025-03-04,43,4.2,8.3,0,3,0.8837203473619977,0.4680153284438345,0,1,50.0,69.71428571428571,False,True,False,False,False,False,False
2025-03-05,55,5.0,8.2,0,0,0.8916401947968874,0.45274469960737107,0,1,47.0,68.71428571428571,False,False,True,False,False,False,False
2025-03-06,61,5.8,6.0,0,2,0.8992961915530253,0.4373400963303323,0,1,57.0,69.85714285714286,False,False,False,True,False,False,False
2025-03-07,82,7.4,6.0,0,3,0.9066860720977985,0.4218060770826634,0,1,101.0,70.42857142857143,False,False,False,False,True,False,False
2025-03-08,74,7.4,9.5,0,3,0.9138076496466615,0.4061472386305789,0,1,93.0,67.71428571428571,False,False,False,False,False,True,False
2025-03-09,61,8.2,8.5,0,3,0.9206588168102428,0.3903682146763026,0,1,98.0,65.0,False,False,False,False,False,False,True
2025-03-10,85,8.1,11.1,1,53,0.9272375462179537,0.374473674486883,0,1,42.0,59.714285714285715,True,False,False,False,False,False,False
2025-03-11,47,6.8,14.5,1,63,0.9335418911179212,0.35846832151248087,0,1,43.0,65.85714285714286,False,True,False,False,False,False,False
2025-03-12,54,6.5,10.1,1,63,0.9395699859530622,0.342356891994542,0,1,55.0,66.42857142857143,False,False,True,False,False,False,False
2025-03-13,56,5.5,21.2,1,61,0.945320046913132,0.3261441535642696,0,1,61.0,66.28571428571429,False,False,False,True,False,False,False
2025-03-14,74,3.7,14.8,0,3,0.9507903724625832,0.3098349038318025,0,1,82.0,65.57142857142857,False,False,False,False,True,False,False
2025-03-15,68,4.5,18.1,1,51,0.9559793438440766,0.2934339689665273,0,1,74.0,64.42857142857143,False,False,False,False,False,True,False
2025-03-16,102,3.7,10.4,1,53,0.9608854255574977,0.27694620226893646,0,1,61.0,63.57142857142857,False,False,False,False,False,False,True
2025-03-17,33,5.3,18.0,0,3,0.9655071658143364,0.2603764827344581,0,0,85.0,69.42857142857143,True,False,False,False,False,False,False
2025-03-18,29,4.7,14.9,0,0,0.969843196967294,0.24372971360968387,0,0,47.0,62.0,False,True,False,False,False,False,False
2025-03-19,39,6.2,8.4,0,0,0.9738922359149924,0.22701082094141847,0,0,54.0,59.42857142857143,False,False,True,False,False,False,False
2025-03-20,48,9.5,10.9,0,3,0.9776530844816641,0.2102247521189836,0,0,56.0,57.285714285714285,False,False,False,True,False,False,False
2025-03-21,74,11.4,15.5,0,3,0.981124629771712,0.19337647441020586,0,0,74.0,56.142857142857146,False,False,False,False,True,False,False
2025-03-22,57,12.7,13.5,1,51,0.984305844499033,0.17647097349152166,0,0,68.0,56.142857142857146,False,False,False,False,False,True,False
2025-03-23,94,10.0,15.0,1,63,0.9871957872910085,0.15951325197263655,0,0,102.0,54.57142857142857,False,False,False,False,False,False,True
2025-03-24,32,9.4,11.0,1,63,0.9897936029670716,0.14250832791617088,0,0,33.0,53.42857142857143,True,False,False,False,False,False,False
2025-03-25,45,10.5,10.3,1,51,0.992098522791769,0.12546123335273648,0,0,29.0,53.285714285714285,False,True,False,False,False,False,False
2025-03-26,42,9.1,12.4,1,51,0.9941098647022418,0.10837701279187609,0,0,39.0,55.57142857142857,False,False,True,False,False,False,False
2025-03-27,50,8.6,14.1,1,51,0.9958270335100595,0.09126072172931188,0,0,48.0,56.0,False,False,False,True,False,False,False
2025-03-28,76,8.7,11.1,0,3,0.9972495210773451,0.07411742515094437,0,0,74.0,56.285714285714285,False,False,False,False,True,False,False
2025-03-29,99,8.8,17.8,1,53,0.998376906467142,0.056952196034039754,0,0,57.0,56.57142857142857,False,False,False,False,False,True,False
2025-03-30,86,8.8,19.3,0,3,0.9992088560679753,0.03977011384605572,0,0,94.0,62.57142857142857,False,False,False,False,False,False,True
2025-03-31,43,7.8,14.6,1,51,0.9997451236925734,0.022576263041545485,0,0,32.0,61.42857142857143,True,False,False,False,False,False,False
2025-04-01,52,7.5,28.4,1,51,0.9999855506507186,0.005375731557583884,0,0,45.0,63.0,False,True,False,False,False,False,False
2025-04-02,43,10.4,17.4,0,1,0.9999300657962057,-0.011826390691832589,0,0,42.0,64.0,False,False,True,False,False,False,False
2025-04-03,26,11.9,9.1,0,3,0.9995786855478958,-0.029025013321975237,0,0,50.0,64.14285714285714,False,False,False,True,False,False,False
2025-04-04,60,12.6,6.8,0,0,0.9989315138848577,-0.046215046983708354,0,0,76.0,60.714285714285715,False,False,False,False,True,False,False
2025-04-05,60,12.9,7.3,0,3,0.9979887423155984,-0.06339140486951038,0,0,99.0,58.42857142857143,False,False,False,False,False,True,False
2025-04-06,104,9.3,16.1,0,0,0.9967506498213929,-0.08054900421874167,0,0,86.0,52.857142857142854,False,False,False,False,False,False,True
2025-04-07,28,7.3,9.1,0,0,0.9952176027737294,-0.09768276782171598,0,0,43.0,55.42857142857143,True,False,False,False,False,False,False
2025-04-08,35,8.8,10.5,0,3,0.9933900548258936,-0.11478762552212701,0,0,52.0,53.285714285714285,False,True,False,False,False,False,False
2025-04-09,33,9.9,12.7,0,3,0.9912685467787256,-0.13185851571739118,0,0,43.0,50.857142857142854,False,False,True,False,False,False,False
2025-04-10,42,10.3,10.4,0,2,0.9888537064205885,-0.1488903868564548,0,0,26.0,49.42857142857143,False,False,False,True,False,False,False
2025-04-11,59,11.3,9.0,0,0,0.986146248341595,-0.16587819893463143,0,0,60.0,51.714285714285715,False,False,False,False,True,False,False
2025-04-12,71,13.9,9.5,0,3,0.9831469737221499,-0.1828169249850199,0,1,60.0,51.57142857142857,False,False,False,False,False,True,False
